filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v.adv,h2o_v.adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,Tair,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,Ustar,TKE,L,X.z.d..L,bowen_ratio,T.,model,x_peak,x_offset,x_10.,x_30.,x_50.,x_70.,x_90.,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI.7500,detector_LI.7500,pll_LI.7500,sync_LI.7500,mean_value_RSSI_LI.7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w.ts_cov,w.co2_cov,w.h2o_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,Rg
2024-09-28T230000_smart3-01181.ghg,28-09-24,23:30,272.979,0,18000,18000,-0.00774,0,-4.14424,0,-6.74082,1,8.95591,0,-0.153573,1,-0.190268,-0.33236,0.434736,-0.00757,7.90E-11,6.20E-12,17.9505,445.737,461.9,0.2,0,1409.23,34.9932,36.2622,0.1,0,306.157,300.288,100542,1.15101,1025.4,0.0248,-0.00995,0.0254,3519.23,3584.03,0.0221,98.1919,64.8022,299.936,0.373152,0.417545,-0.0156,0.560205,-1.14E-14,4.40E-15,0.560205,1.64175,174.204,48.2135,-1.59549,NA,0.082,0.0764,11.708,0.199009,0.614798,0.0428,1,8.92818,4,8,17,33,74,334,-0.00761,1.0171,-4.39999,1.03263,-5.13016,1.12698,8.1938,1.12698,-0.116878,1.12698,800000099,800000099,800000099,800000099,800000099,800000099,800110199,811110199,80000,80000,80,80,1,3,1,0,3,8,0,0,0,0,93,0.0725,0.062,0.0182,0.00475,0.0306,5.41254,-0.00373,0.00819,-0.116878,12.2033,445.736,34.9932,26.7082,95.3404,0
2024-09-28T233000_smart3-01181.ghg,29-09-24,00:00,273,0,18000,18000,-0.00984,1,-4.56987,1,-6.08076,1,8.35173,1,-0.138522,1,-0.185431,-0.297074,-0.137236,-0.00677,-1.16E-11,-9.15E-13,17.8651,443.699,459.74,0,0,1404.92,34.8927,36.1542,0,0,306.144,300.194,100491,1.15084,1025.34,0.0248,-0.00898,0.0253,3507.35,3564.26,0.022,98.4033,56.9097,299.879,0.382898,0.587643,-0.00204,0.701384,1.61E-14,-6.51E-16,0.701384,2.27752,162.431,56.9124,-0.166412,NA,0.0925,0.123226,15.226,0.153027,0.75153,0.0419,1,10.6511,5,10,21,39,86,385,-0.0097,1.01521,-4.7923,1.0293,-4.54593,1.11593,7.74574,1.11593,-0.103558,1.11593,800000099,800000099,800000099,800000099,800000099,800100099,800110199,811110199,80000,80000,80,80,2,4,6,0,6,8,0,0,0,0,93,0.111265,0.0994,0.0358,0.00511,0.028,2.84452,-0.00406,0.00775,-0.103558,12.21,443.699,34.8927,26.6508,95.2778,0
2024-09-29T000000_smart3-01181.ghg,29-09-24,00:30,273.0208,0,18000,18000,-0.0195,0,-6.40952,0,-4.15521,1,9.79928,0,-0.0947,1,-0.00404,-0.216985,-0.277498,-0.00494,1.47E-10,1.17E-11,17.6952,439.576,455.434,0,0,1401.66,34.8193,36.0754,0,0,306.176,300.192,100469,1.15062,1025.29,0.0248,-0.00613,0.0253,3499.18,3563.83,0.022,98.186,64.6491,299.839,0.561724,0.380605,0.0177,0.678753,-1.71E-14,8.31E-15,0.678753,2.02032,185.488,34.1202,1.49052,NA,0.130233,0.130983,30.3026,0.0769,1.54252,0.0417,1,5.95921,3,5,11,20,42,168,-0.0193,1.01297,-6.50946,1.0235,-2.65136,1.09261,9.29987,1.09261,-0.0604,1.09261,800000099,800000099,800000099,800000099,800000099,800100199,800110199,801110199,80000,80000,80,81,8,16,4,8,20,42,0,0,0,0,93,0.117176,0.108579,0.0362,0.00621,0.0207,3.93454,-0.00552,0.0093,-0.0604,12.2364,439.574,34.8193,26.6112,95.288,0
2024-09-29T003000_smart3-01181.ghg,29-09-24,01:00,273.0416,0,18000,18000,-0.0198,0,-5.22086,0,-4.40765,0,5.49863,0,-0.1004,0,-0.16247,-0.369922,-0.00949,-0.00843,-4.52E-11,-3.57E-12,17.6891,439.435,455.229,0,0,1396.58,34.6941,35.941,0,0,306.123,300.109,100439,1.15065,1025.22,0.0248,-0.00651,0.0252,3485.56,3546.59,0.0219,98.2793,61.0271,299.773,0.711883,0.492289,0.000726,0.865521,-3.19E-15,-2.56E-15,0.865521,2.4402,185.172,34.665,0.0481,NA,0.131175,0.130481,38.006,0.0613,1.1845,0.0337,1,8.91215,4,8,16,30,62,245,-0.0196,1.01203,-5.36726,1.02258,-3.07188,1.09072,5.32092,1.09072,-0.07,1.09072,800000099,800000099,800000099,800000099,800000099,800000199,800010199,800110199,80000,80000,80,80,4,6,0,6,14,28,0,0,0,0,93,0.113704,0.11217,0.0351,0.00594,0.0116,5.27635,-0.00455,0.00532,-0.07,12.25,439.435,34.6941,26.5451,95.2677,0
2024-09-29T010000_smart3-01181.ghg,29-09-24,01:30,273.0624,0,18000,18000,-0.0255,0,-6.39321,0,-5.28506,0,7.46119,0,-0.12037,0,-0.267336,-0.402259,0.0206,-0.00916,5.11E-11,4.02E-12,17.6978,439.742,455.482,0,0,1390.82,34.558,35.795,0,0,306.044,299.973,100372,1.15047,1025.14,0.0248,-0.0078,0.0251,3469.6,3518.37,0.0218,98.6136,48.778,299.695,0.977531,0.548418,-0.00144,1.12086,-2.97E-15,2.89E-15,1.12086,2.78262,190.82,29.2935,-0.0738,NA,0.148947,0.155767,45.4151,0.0513,1.20968,0.0364,1,11.047,5,10,20,36,75,294,-0.0252,1.01146,-6.56657,1.02241,-3.6629,1.09172,7.17579,1.09172,-0.0834,1.09172,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,80,4,11,0,3,8,29,0,0,0,0,93,0.146154,0.116596,0.0488,0.00304,0.0109,1.68839,-0.00557,0.00718,-0.0834,12.25,439.741,34.558,26.4672,95.1789,0
2024-09-29T013000_smart3-01181.ghg,29-09-24,02:00,273.0833,0,18000,18000,-0.0456,0,-7.54927,0,-2.76606,1,7.85234,0,-0.063,1,0.02,-0.100262,-0.324177,-0.00228,-3.53E-12,-2.80E-13,17.4975,434.923,450.475,0.1,0,1388.95,34.524,35.7586,0.1,0,306.074,299.984,100340,1.15007,1025.12,0.0249,-0.00408,0.025,3465.05,3520.48,0.0218,98.4256,55.4249,299.673,1.18517,0.386808,-0.00289,1.2467,-5.12E-15,-2.02E-16,1.2467,3.27035,200.916,18.0753,-0.132645,NA,0.199097,0.271271,91.8354,0.0254,2.72925,0.0322,1,8.64278,4,8,15,27,54,197,-0.0451,1.01054,-7.56385,1.02058,-1.26186,1.08476,7.60837,1.08476,-0.0287,1.08476,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,80,1,10,1,4,8,37,0,0,0,0,93,0.250506,0.227566,0.0645,0.004,0.00717,2.23972,-0.00642,0.00761,-0.0287,12.2565,434.923,34.5241,26.445,95.1949,0
2024-09-29T020000_smart3-01181.ghg,29-09-24,02:30,273.1041,0,18000,18000,-0.0427,0,-9.29908,0,3.00839,1,7.96306,0,0.0685,1,-0.0835,-0.70406,-0.170801,-0.016,-2.99E-11,-2.37E-12,17.3931,432.384,447.735,0.1,0,1379.18,34.2857,35.5029,0.1,0,306.034,299.941,100312,1.15003,1024.98,0.0249,0.00444,0.0249,3440.2,3511.69,0.0216,97.9641,71.4934,299.551,1.25067,0.312831,0.0157,1.2893,4.53E-14,-1.72E-15,1.2893,3.4874,205.711,14.0432,0.69816,NA,0.192757,0.278459,67.6406,0.0344,-3.09105,0.0409,1,9.42836,4,8,17,30,61,228,-0.0423,1.01079,-8.93165,1.02136,4.13355,1.08816,7.71106,1.08816,0.0941,1.08816,800000099,800000099,800000099,800000099,800000199,800000199,800010199,800010199,80000,80000,80,80,9,18,1,3,6,8,0,0,0,0,93,0.265465,0.221008,0.0704,0.005,0.00697,27.9803,-0.00758,0.00771,0.0941,12.27,432.384,34.2857,26.3228,95.2571,0
2024-09-29T023000_smart3-01181.ghg,29-09-24,03:00,273.1249,0,18000,18000,-0.0304,0,-9.18282,0,0.750068,0,6.38364,0,0.0171,0,-0.185643,-1.13263,-0.0525,-0.0258,-1.67E-11,-1.31E-12,17.3656,431.603,446.749,0.1,0,1364.06,33.9023,35.092,0.1,0,305.882,299.847,100303,1.15046,1024.75,0.0249,0.00111,0.0246,3401.42,3492.24,0.0214,97.3995,90.8167,299.359,1.20991,0.302784,0.00255,1.24722,2.55E-14,-9.60E-16,1.24722,3.12954,206.058,14.0499,0.116923,NA,0.162584,0.224559,41.0978,0.0567,-12.2426,0.0479,1,11.3103,5,10,21,37,78,310,-0.0301,1.01154,-8.93674,1.02304,2.08295,1.09491,6.23557,1.09491,0.0474,1.09491,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,80,7,11,0,1,7,11,0,0,0,0,93,0.18984,0.194326,0.065,0.0108,0.00665,1.92739,-0.00758,0.00624,0.0474,12.2502,431.602,33.9023,26.131,95.3351,0
2024-09-29T030000_smart3-01181.ghg,29-09-24,03:30,273.1458,0,18000,18000,-0.0405,0,-9.33869,0,2.16291,1,6.88112,0,0.0493,1,-0.150648,-0.643663,-0.0748,-0.0147,3.50E-11,2.74E-12,17.3267,430.491,445.498,0.1,0,1355.76,33.6845,34.8587,0.1,0,305.804,299.77,100311,1.15094,1024.62,0.0248,0.00319,0.0244,3379.84,3476.52,0.0212,97.2191,96.6789,299.251,1.19382,-0.0818,0.00544,1.19663,1.24E-14,2.02E-15,1.19663,3.59279,223.182,356.08,0.260292,NA,0.187485,0.296203,61.9696,0.0376,-4.31765,0.0422,1,8.71667,4,8,15,28,57,213,-0.04,1.0109,-9.02051,1.02133,3.36778,1.08762,6.72809,1.08762,0.0767,1.08762,800000099,800000099,800000099,800000099,800000099,800000199,800010199,800010199,80000,80000,80,80,3,4,1,4,9,7,0,0,0,0,93,0.25295,0.269814,0.0696,0.00665,0.00542,21.8565,-0.00765,0.00673,0.0767,12.24,430.491,33.6845,26.0234,95.3401,0
2024-09-29T033000_smart3-01181.ghg,29-09-24,04:00,273.1666,0,18000,18000,-0.0393,0,-12.7968,0,0.633539,1,7.39499,0,0.0144,1,-0.212639,-1.42375,-0.0285,-0.0324,-7.99E-12,-6.17E-13,17.3199,430.068,444.838,0,0,1337.17,33.2032,34.3435,0,0,305.611,299.662,100334,1.15183,1024.34,0.0248,0.000935,0.0241,3332.3,3454.46,0.0209,96.4639,122.153,299.012,1.10631,0.343355,0.0454,1.15925,2.76E-15,-4.61E-16,1.15925,3.43033,203.175,17.2423,2.24494,NA,0.184663,0.252126,43.2146,0.0539,-20.1989,0.0587,1,8.30155,4,7,15,27,56,220,-0.0388,1.01145,-12.4839,1.02253,2.50657,1.09239,7.33777,1.09239,0.0571,1.09239,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,80,8,4,2,10,11,7,0,0,0,0,93,0.237124,0.200905,0.0662,0.014,0.00578,27.4199,-0.0106,0.00734,0.0571,12.2202,430.066,33.2032,25.7841,95.4135,0
2024-09-29T040000_smart3-01181.ghg,29-09-24,04:30,273.1874,0,18000,18000,-0.0448,0,-11.937,0,10.1155,0,7.6343,0,0.230284,0,-0.286133,-1.45361,-0.00757,-0.0331,-1.04E-11,-7.89E-13,17.3255,429.956,444.496,0.1,0,1318.17,32.7121,33.8183,0.1,0,305.382,299.516,100344,1.15272,1024.05,0.0248,0.0149,0.0238,3283.36,3424.97,0.0206,95.8652,141.616,298.762,1.10308,0.138895,0.0415,1.11257,1.18E-14,-5.98E-16,1.11257,3.28312,211.401,7.17664,2.13977,NA,0.197177,0.258729,56.3978,0.0413,-1.18006,0.0513,1,7.1107,3,6,13,23,46,176,-0.0443,1.011,-11.0986,1.02125,10.801,1.08689,7.47108,1.08689,0.245889,1.08689,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800110199,80000,80000,80,80,8,11,0,1,8,4,0,0,0,0,93,0.237024,0.20298,0.0775,0.0172,0.00794,36.8717,-0.0094,0.00747,0.245889,12.2331,429.956,32.7121,25.5347,95.4504,0
2024-09-29T043000_smart3-01181.ghg,29-09-24,05:00,273.2083,0,18000,18000,-0.022,0,-9.91633,0,1.14301,0,8.53896,0,0.026,0,-0.344373,-0.850339,0.138211,-0.0194,-1.29E-11,-9.67E-13,17.422,432.005,446.483,0.2,0,1307.64,32.4251,33.5117,0.2,0,305.143,299.341,100366,1.15377,1023.88,0.0248,0.00169,0.0236,3255.24,3389.8,0.0204,96.0302,134.567,298.617,0.776139,-0.0754,0.00648,0.779821,1.10E-14,-7.40E-16,0.779821,2.30055,224.94,354.45,0.4764,NA,0.138032,0.131989,23.2923,0.100033,-8.67565,0.0608,1,6.70007,3,6,12,23,49,204,-0.0217,1.01318,-9.61372,1.02493,2.47119,1.09946,8.20062,1.09946,0.0562,1.09946,800000099,800000099,800000099,800000099,800000099,800000099,800110199,810110199,80000,80000,80,80,8,12,3,2,11,1,0,0,0,0,93,0.106972,0.118184,0.0388,0.0118,0.0134,6.35936,-0.00814,0.0082,0.0562,12.26,432.005,32.4251,25.39,95.4372,0
2024-09-29T050000_smart3-01181.ghg,29-09-24,05:30,273.2291,0,18000,18000,-0.0132,0,-7.98424,0,0.479024,0,6.45568,0,0.0109,0,-0.171941,-0.450327,0.0586,-0.0102,-2.95E-12,-2.20E-13,17.4664,432.874,447.31,0.2,0,1302.22,32.2732,33.3495,0.1,0,305.058,299.254,100390,1.15445,1023.79,0.0248,0.000706,0.0235,3240.78,3372.37,0.0203,96.0981,131.588,298.542,0.806099,-0.14841,-0.00409,0.819657,5.88E-14,-1.69E-16,0.819657,2.51822,230.942,349.568,-0.285889,NA,0.107114,0.169533,13.5205,0.172331,-16.6677,0.0631,1,10.7881,5,10,21,40,89,402,-0.013,1.01523,-7.72943,1.03,1.5672,1.11993,6.11221,1.11993,0.0357,1.11993,800000099,800000099,800000099,800000099,800000099,800100099,800110199,800110199,80000,80000,80,81,3,4,2,2,26,12,0,0,0,0,93,0.132907,0.165673,0.0405,0.012,0.0114,4.18952,-0.00654,0.00611,0.0357,12.26,432.873,32.2732,25.3152,95.4254,0
2024-09-29T053000_smart3-01181.ghg,29-09-24,06:00,273.2499,0,18000,18000,-0.0304,0,-9.81823,0,8.12213,0,6.23042,0,0.184856,0,-0.00304,-0.195423,0.00661,-0.00445,1.33E-12,9.90E-14,17.475,432.972,447.381,0.1,0,1299.91,32.2073,33.2791,0.2,0,305.013,299.253,100417,1.15479,1023.75,0.0248,0.012,0.0234,3235.01,3372.06,0.0203,95.9357,137.05,298.512,1.06366,-0.0889,0.00485,1.06738,-7.27E-14,7.61E-17,1.06738,3.22156,224.817,355.222,0.260113,NA,0.162204,0.251492,38.1871,0.061,-1.20882,0.0512,1,8.87682,4,8,16,29,61,243,-0.03,1.01161,-9.13107,1.02257,8.64916,1.09208,6.07589,1.09208,0.196851,1.09208,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800110199,80000,80000,80,81,13,8,6,2,14,4,0,0,0,0,93,0.205883,0.226175,0.0709,0.00884,0.00826,5.19907,-0.00772,0.00608,0.196851,12.26,432.972,32.2073,25.2852,95.4252,30.2105
2024-09-29T060000_smart3-01181.ghg,29-09-24,06:30,273.2707,1,18000,18000,-0.031,0,-3.17205,0,26.7618,0,0.814947,1,0.609401,0,1.05143,0.933786,-0.153583,0.0213,8.81E-12,6.65E-13,17.3645,430.694,445.172,0,1,1311.23,32.5227,33.6159,0.1,0,305.156,299.787,100488,1.15342,1023.94,0.0248,0.0395,0.0236,3269.03,3479.97,0.0205,93.9383,210.946,298.688,1.08133,0.0294,0.00413,1.08174,4.12E-14,5.07E-16,1.08174,2.92045,219.382,1.55612,0.218963,NA,0.164066,0.227979,122.385,0.019,-0.118529,0.0164,1,9.49302,4,8,16,29,58,208,-0.0307,1.01016,-1.52549,1.01882,24.5281,1.0766,0.657625,1.0766,0.558539,1.0766,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800110199,80000,80000,80,81,2,8,3,10,6,11,0,0,0,0,93,0.222118,0.1689,0.0649,0.00698,0.00397,61.5132,-0.00129,0.000658,0.558539,12.26,430.693,32.5227,25.4609,95.5585,142.646
2024-09-29T063000_smart3-01181.ghg,29-09-24,07:00,273.2916,1,18000,18000,-0.0454,0,10.0858,0,67.6481,0,-5.16795,0,1.54186,0,1.85914,1.15737,-0.383402,0.0264,1.86E-11,1.44E-12,17.0894,424.992,439.457,0.1,0,1323.55,32.915,34.0352,0.1,0,305.647,300.734,100540,1.1502,1024.18,0.0249,0.0999,0.0239,3310.16,3678.67,0.0207,89.9824,368.514,298.899,1.0912,-0.286885,-0.000238,1.12828,3.91E-14,1.09E-15,1.12828,3.52652,235.984,345.27,-0.0121,NA,0.198701,0.369342,-68.4068,-0.0341,0.149093,-0.0431,1,8.2783,4,7,13,21,39,116,-0.0448,1.01259,13.9519,1.01929,59.6208,1.06956,-5.89953,1.06956,1.3589,1.06956,800000099,800000099,800000099,800000099,800001099,800011099,800010199,800010199,80000,80000,80,81,1,4,0,20,29,19,0,0,0,0,93,0.359485,0.284702,0.0945,0.0421,0.0115,156.899,0.0118,-0.0059,1.3589,12.247,424.991,32.9151,25.6711,95.6882,304.98
2024-09-29T070000_smart3-01181.ghg,29-09-24,07:30,273.3124,1,18000,18000,-0.0351,0,13.9462,0,86.9416,0,-8.30476,0,1.9832,0,1.61807,1.03478,-0.365643,0.0236,1.31E-11,1.04E-12,16.8295,419.541,433.978,0,0,1334.47,33.2668,34.4116,0,0,306.084,301.56,100573,1.14727,1024.4,0.0249,0.128511,0.024,3346.64,3860,0.021,86.7005,513.363,299.084,1.18034,0.0797,0.0264,1.18333,-1.33E-13,7.78E-16,1.18333,4.75604,219.653,3.86355,1.2794,NA,0.174832,0.514417,-33.7098,-0.0691,0.160409,-0.0679,1,10.9477,5,9,16,26,46,129,-0.0346,1.01235,18.9055,1.01929,76.3885,1.07014,-9.15688,1.07014,1.74247,1.07014,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,3,6,0,23,14,16,0,0,0,0,93,0.354433,0.592624,0.0818,0.0276,0.0107,264.265,0.0161,-0.00916,1.74247,12.22,419.54,33.267,25.8557,95.7638,461.711
2024-09-29T073000_smart3-01181.ghg,29-09-24,08:00,273.3332,1,18000,18000,-0.0753,0,33.9508,0,158.888,0,-17.1954,0,3.62761,0,1.80086,1.61798,-0.277134,0.0369,1.99E-11,1.62E-12,16.6187,415.399,429.939,0,0,1352.98,33.819,35.0028,0,0,306.762,302.481,100610,1.14396,1024.74,0.025,0.235069,0.0244,3403.44,4071.48,0.0213,83.5923,668.037,299.369,1.36789,0.27746,0.0237,1.39595,-4.40E-15,1.20E-15,1.39595,4.15448,206.624,11.4662,0.974163,NA,0.256621,0.513751,-43.8067,-0.0532,0.213677,-0.112858,0,27.4228,-4.16151,9.41335,23.4406,35.7483,50.1376,75.1152,-0.0745,1.0117,42.8576,1.0195,137.817,1.07273,-18.9179,1.07273,3.14651,1.07273,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,80,81,0,4,0,12,8,7,0,0,0,0,93,0.552778,0.377098,0.0976,0.117523,0.0238,632.915,0.0366,-0.0189,3.14651,12.2662,415.399,33.819,26.1387,95.7919,610.157
2024-09-29T080000_smart3-01181.ghg,29-09-24,08:30,273.3541,1,18000,18000,-0.0676,0,49.1488,0,213.575,0,-21.5024,0,4.87944,0,1.34516,0.487343,-0.195563,0.0111,-3.14E-11,-2.58E-12,16.4673,412.469,426.981,0,0,1356.84,33.9858,35.1815,0,0,307.361,303.171,100630,1.14151,1024.85,0.025,0.316188,0.0245,3420.92,4236.29,0.0214,80.7527,815.369,299.456,1.46255,0.168777,0.0346,1.47267,-1.62E-14,-1.90E-15,1.47267,3.97294,214.385,6.58275,1.34517,NA,0.243266,0.538914,-25.7827,-0.0904,0.230125,-0.172699,0,24.8584,-3.77236,8.53309,21.2486,32.4055,45.4491,68.0911,-0.0668,1.01154,61.0707,1.01963,184.478,1.07376,-24.0252,1.07376,4.21468,1.07376,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,1,7,3,25,10,12,0,0,0,0,93,0.392729,0.572965,0.112135,0.153826,0.0281,751.54,0.0522,-0.024,4.21468,12.29,412.468,33.986,26.2249,95.7955,747.777
2024-09-29T083000_smart3-01181.ghg,29-09-24,09:00,273.3749,1,18000,18000,-0.0566,0,89.222,0,213.398,0,-18.4308,0,4.88035,0,2.01252,0.280496,-0.0137,0.00641,-1.30E-11,-1.07E-12,16.4049,412.264,426.81,0.1,0,1356.21,34.0822,35.2848,0.1,0,308.015,304.207,100642,1.13771,1024.93,0.0251,0.316247,0.0244,3431.01,4494.54,0.0215,76.3371,1063.54,299.505,0.937297,-0.17884,0.0341,0.954815,1.06E-14,-7.92E-16,0.954815,4.08276,235.348,349.198,2.04668,NA,0.223045,0.493908,-10.9484,-0.212816,0.418101,-0.343048,0,25.3481,-3.84667,8.70118,21.6672,33.0438,46.3444,69.4323,-0.0558,1.01357,100.498,1.01948,179.035,1.06799,-23.0052,1.06799,4.09448,1.06799,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,81,14,9,0,20,15,19,0,0,0,0,93,0.453372,0.444663,0.0898,0.343394,0.0272,971.299,0.0862,-0.023,4.09448,12.29,412.265,34.082,26.2737,95.7953,872.217
2024-09-29T090000_smart3-01181.ghg,29-09-24,09:30,273.3957,1,18000,18000,-0.0268,0,62.6902,0,263.919,0,-22.584,0,6.03975,0,1.31673,2.15896,-0.274274,0.0494,2.34E-11,2.00E-12,16.2047,408.133,422.859,0,0,1382.77,34.8263,36.083,0,0,308.642,304.886,100644,1.13488,1025.37,0.0252,0.391376,0.0249,3506,4671.19,0.022,75.0559,1165.19,299.872,1.07278,0.268402,0.00742,1.10588,2.60E-14,1.45E-15,1.10588,3.67953,206.575,14.0466,0.384674,NA,0.153598,0.511942,-5.08956,-0.4578,0.237536,-0.350736,1,9.53144,4,8,13,19,32,75,-0.0264,1.01269,77.5626,1.0193,228.227,1.06933,-26.1031,1.06933,5.22294,1.06933,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,3,1,1,19,17,13,0,0,0,0,93,0.376028,0.573453,0.0744,0.290798,0.0457,2032.6,0.0667,-0.0261,5.22294,12.2835,408.132,34.8266,26.6364,95.7695,981.349
2024-09-29T093000_smart3-01181.ghg,29-09-24,10:00,273.4166,1,18000,18000,-0.0461,0,83.225,0,277.314,0,-23.1146,0,6.3489,0,0.815817,-0.255869,-0.260804,-0.00586,-3.21E-11,-2.75E-12,16.0245,404.199,418.745,0,0,1377.19,34.738,35.9881,0,0,309.279,305.307,100632,1.13322,1025.33,0.0252,0.411409,0.0248,3496.69,4783.81,0.0219,73.0943,1287.12,299.827,1.05311,0.571012,0.0198,1.19812,1.44E-13,-2.00E-15,1.19812,3.6837,197.67,28.4673,0.94696,NA,0.201757,0.674785,-8.68785,-0.268191,0.300111,-0.355016,0,23.2449,-3.52751,7.97923,19.8694,30.3021,42.4992,63.6715,-0.0456,1.01229,98.5572,1.0193,236.91,1.07031,-27.5068,1.07031,5.42387,1.07031,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,81,0,2,0,21,17,12,0,0,0,0,93,0.432171,0.826178,0.0912,0.359562,0.04,2362.9,0.0848,-0.0275,5.42387,12.27,404.199,34.7433,26.5924,95.7179,1073.3
2024-09-29T100000_smart3-01181.ghg,29-09-24,10:30,273.4374,1,18000,18000,-0.0883,1,69.9179,0,300.499,0,-21.3528,0,6.88417,0,1.28421,-2.77049,-0.0785,-0.0635,2.82E-11,2.37E-12,15.9422,403.012,417.101,0,0,1336.2,33.7785,34.9594,0,0,309.756,305.972,100629,1.13114,1024.78,0.0253,0.446094,0.0241,3400.01,4966.3,0.0213,68.4616,1566.29,299.352,1.1225,0.274781,0.0355,1.15619,-4.40E-14,1.77E-15,1.15619,4.34521,202.23,13.7552,1.76058,NA,0.279435,0.756148,-27.4697,-0.0848,0.232673,-0.215853,0,31.7756,-4.82207,10.9075,27.1613,41.4227,58.0959,87.0382,-0.0872,1.01246,86.9582,1.01929,260.643,1.06985,-25.4899,1.06985,5.9711,1.06985,800000099,800000099,800000099,800000099,800000099,800000099,800000199,810000199,80000,80000,80,81,0,3,7,24,25,12,0,0,0,0,93,0.876446,0.555759,0.0801,0.355195,0.042,3651.13,0.075,-0.0255,5.9711,12.2964,403.012,33.7797,26.1093,95.7458,1146.51
2024-09-29T103000_smart3-01181.ghg,29-09-24,11:00,273.4582,1,18000,18000,-0.0819,0,77.4863,0,372.263,0,-24.059,0,8.53066,0,0.562204,0.313417,-0.115873,0.00718,-7.25E-11,-6.12E-12,15.8546,401.258,415.333,0,0,1338.96,33.8872,35.0758,0,0,310.135,306.263,100609,1.12979,1024.85,0.0253,0.552787,0.0241,3410.26,5048.16,0.0214,67.5546,1637.9,299.403,1.0413,0.0241,0.0373,1.04224,1.22E-13,-4.57E-15,1.04224,4.58981,221.44,1.32533,2.04885,NA,0.269302,1.05492,-22.1841,-0.10503,0.208149,-0.2485,0,26.7742,-4.06309,9.19072,22.8862,34.9029,48.9518,73.3387,-0.0809,1.01302,98.8185,1.01934,324.574,1.06872,-28.9572,1.06872,7.43783,1.06872,800000099,800000099,800000099,800000099,800000099,800011099,800000199,800000199,80000,80000,80,81,7,1,3,21,20,14,0,0,0,0,93,0.769764,1.22594,0.114143,0.270604,0.0343,2224.66,0.0853,-0.029,7.43783,12.31,401.258,33.8872,26.1658,95.6431,1199.71
2024-09-29T110000_smart3-01181.ghg,29-09-24,11:30,273.479,1,18000,18000,-0.0224,1,56.3969,0,313.142,0,-19.9899,0,7.17791,0,0.56112,0.852738,-0.244105,0.0195,-5.63E-12,-4.84E-13,15.6848,397.558,411.629,0,0,1348.64,34.1835,35.3933,0,0,310.46,306.554,100553,1.12797,1025.03,0.0253,0.465129,0.0243,3438.19,5131.15,0.0215,67.0061,1692.97,299.541,1.07492,0.112554,-0.00452,1.08081,-2.12E-14,-3.59E-16,1.08081,4.79304,209.722,5.97759,-0.239809,NA,0.140781,0.889334,-4.35292,-0.535272,0.1801,-0.346479,1,10.0586,4,8,13,20,33,77,-0.0221,1.01281,74.5251,1.01931,274.137,1.06908,-23.7024,1.06908,6.28382,1.06908,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,80,0,3,3,26,30,24,0,0,0,0,93,0.880353,0.810771,0.0875,0.27077,0.0393,2926.53,0.0645,-0.0237,6.28382,12.2802,397.559,34.1832,26.3013,95.5055,1232
